name,idFrame,name,description,name
@Entity,362,Marca_corporal,"Neste frame, uma #Marca_corporal é apresentada no corpo de um #Possuidor. Ela pode estar localizada em uma #Região e ter um #Descritor. Uma #Causa também pode ser indicada. Isso pode ser uma condição ",@Entity
@Attribute,693,Margem_de_resolução,O #Resultado de um concurso é descrito em termos da #Margem entre o que seria necessário para a vitória e o #Resultado real.,@Attribute
@Transition,259,Massa_movimento,"Uma #Massa_tema, geralmente composta de muitos indivíduos, move-se de uma #Fonte para um #Alvo em alguma #Trajetória.",@Transition
@Entity,170,Massa_quantificada,"Este frame contém nomes transparentes (e alguns adjetivos) que denotam a quantidade de uma #Massa de #Indivíduos. Se opondo a palavras agregadas como grupo, conjunto, essa #Quantidade não possui o sta",@Entity
@Causative,433,Matar,Um #Assassino ou uma #Causa causa a morte da #Vítima.,@Causative
@Entity,232,Materiais_de_uso_em_saúde,Este frame inclui palavras para materiais utilizados na área da saúde - por exemplo #Instrumentos criados para uma função institucional ou #Finalidade.,@Entity
@Entity,1508,Material_escolar,Um #Material_escolar é feito ou modificado por uma entidade inteligente para ser destinado a um determinado tipo de #Uso durante o processo ensino-aprendizagem. Várias propriedades do #Material_escola,@Entity
@Transition,1157,Mecanismos_biológicos,Um mecanismo de gatilho provoca uma mudança em um sistema biológico.,@Transition
@Entity,1466,Medicamentos,Este frame diz respeito a medicamentos. O Medicamento é geralmente incorporado.,@Entity
@Attribute,772,Medidas,Uma #Entidade é medida em algum #Atributo (implícito) quantificando a #Contagem de uma determinada #Unidade cujo valor para o #Atributo é conhecido. As ULs e construções cujos significados herdam de M,@Attribute
@Attribute,467,Medida_por_ação,"Este frame envolve palavras que fornecem uma medida para alguma #Entidade (em massa) não limitada, referindo-se a um #Evento que uma quantidade prototípica (ou duração) da #Entidade estereotipicamente",@Attribute
@Attribute,141,Medida_volume,"Esse frame está relacionado a nomes que denotam #Unidades de medida para volumes. Os elementos do frame são #Unidade, #Contagem, #Coisas e #Tamanho. O frame será dividido em volumes derivados de recip",@Attribute
@Attribute,142,Medir_área,Esse frame de nomes transparentes está relacionado com #Unidades para medir a #Área das regiões.,@Attribute
@Attribute,201,Medir_duração,"Este frame contém nomes (transparentes) que são #Unidades de medida para o tempo. Os elementos do frame são #Contagem, #Unidade e #Processo.",@Attribute
@Attribute,135,Medir_massa,"Este frame está relacionado a nomes que denotam #Unidades de medida para massas. Os elementos do frame são #Unidade, #Contagem e #Coisas.",@Attribute
@Entity,800,Meio,"Um #Agente faz uso de um #Meio (tanto uma ação ou um sistema de entidades necessárias para a ação) a fim de se obter a #Finalidade.

(Este frame pode ser ampliado para incluir ações intermediarias n",@Relational
@Entity,218,Meios_de_comunicação,Este frame se refere a #Comunicadores que se comunicam entre si com o auxílio de #Meios de comunicação como um telefone.,@Relational
@Entity,1292,Meios_de_transporte,Veículos que podem ser usados pelo #Turista durante o período da visita.,@Entity
@Transition,1390,Melhoria_ou_declínio,"Uma #Entidade melhora de um #Estado_enterior menos desejável para um #Estado_posterior mais desejável. (Observe que os membros desse frame marcados com o tipo semântico ""Negativo"" indicam deterioração",@Transition
@Entity,1112,Membro_das_forças_armadas,"Uma #Pessoa é membro de uma organização militar organizada pertencente a um estado-nação ou órgão similar. A adesão militar pode ser em tempo parcial, mas é considerada um trabalho. Isso está em oposi",@Entity
@Entity,124,Memória,"Este frame se preocupa com Pensadores lembrando e esquecendo #Conteúdo mental.
",@Stative
@Inchoative,541,Memorização,"Um #Pensador se esforça para fixar um #Modelo à sua memória, de forma que o #Pensador possa reconhecer exemplos futuros do #Modelo ou seja capaz de reproduzi-lo. ",@Inchoative
@Action,932,Menção,"Um #Comunicador ou uma #Mídia brevemente fazem referência a alguma coisa em uma #Mensagem, na qual apenas uma subparte do conteúdo completo é perfilada. ",@Relational
@Stative,429,Merecer,"A existência de um #Estado_de_coisas é razão suficiente para realizar uma #Ação. O agente que está justificado em realizar a #Ação sugerida não faz parte da cena imediata, no entanto.",@Situation
@Attribute,451,Mesquinhez,"Neste frame, um #Controlador_de_recursos é julgado pelo #Juiz (que normalmente é implícito) de acordo com o quão livremente ele permite que o #Recipiente tenha acesso a seus #Recursos. O #Controlador_",@Attribute
@Pragmatic,1610,Metacommunicative_comment,Metacommunicative_comment,@Pragmatic
@Relational,885,Mídia,As palavras nesse frame descrevem uma relação na qual um #Item é expresso através de um #Texto.,@Relational
@Entity,672,Militar,"Algum #Possuidor, uma nação, instituição ou indivíduo particular, controla uma #Força cuja função principal é defender o #Possuidor (ou, no caso de uma instituição ou  indivíduo, alguma área de terra ",@Entity
@Entity,1002,Mineração,"Um #Minerador tenta obter um #Recurso desejável, rochas e minerais, localizados em um #Lugar sendo minerado, geralmente cavando no solo.",@Entity
@Action,843,Mirar,"Um #Agente ajusta um #Instrumento para permitir que ele interaja diretamente com uma #Localização_do_alvo difícil de acessar. Geralmente, há uma entidade #Alvo na #Localização_do_alvo, que é mencionad",@Relational
@Entity,1463,Mobiliário_urbano,Este frame descreve objetos utilizados em áreas públicas urbanas para propósitos diversos.,@Entity
@Entity,1358,Modalidades_esportivas,Esse frame reúne o conjunto das subcategorias esportivas ou tipos de #Modalidade_esportiva.,@Entity
@Entity,1457,Modelo_político_econômico,Este frame contém palavras relacionadas a um modelo político-econômico.,@Entity
@Experiential,1046,Modo_de_viver,"Um #Experienciador realiza um certo padrão de comportamento, um #Estilo_de_vida, que persiste por um período significativo de tempo na vida do #Experienciador e é reconhecido como parte de seu caráter",@Experiential
@Causative,323,Moer,"Nesse frame, um #Moedor ou #Causa_moedora faz com que um #Paciente seja dividido em partes menores. Um #Resultado ou #Alvo pode estar presente.",@Causative
@Transition,963,Molhar_em,"Um #Agente temporariamente coloca um #Tema em uma #Substância, muitas vezes com a intenção de removê-lo mais tarde. A #Substância pode ser metonimicamente representada pelo seu recipiente. O #Tema pod",@Transition
@Stative,922,Morrer,Um #Protagonista está próximo ou se aproxima da morte.,@Stative
@Inchoative,47,Morte,As palavras neste frame descrevem a morte de um #Protagonista. A #Causa da morte também pode ser expressa.,@Inchoative
@Inchoative,47,Morte,As palavras neste frame descrevem a morte de um #Protagonista. A #Causa da morte também pode ser expressa.,@Inchoative
@Stative,284,Morto_ou_vivo,"Um #Protagonista está em um estado conservado, dinâmico de ser vivo ou saiu deste estado.",@Stative
@Entity,1414,Móveis,"Um #Móvel é uma entidade física, sendo um tipo de mobiliário criado para um #Uso específico ou para decorar uma habitação ou cômodo. Várias propriedades do Móvel podem ser especificadas, como seu #Cri",@Entity
@Transition,440,Mover-se_no_lugar,"Um #Tema se move em relação a uma #Localização_fixa, geralmente com uma certa #Periodicidade, sem sofrer movimento de translação ilimitado ou alteração significativa de configuração/forma.",@Inchoative
@Transition,3,Movimento,"Alguma entidade (#Tema) começa em um lugar (#Fonte) e termina em algum outro lugar (#Alvo), tendo coberto algum espaço entre os dois (#Trajetória). Alternativamente, a #Área ou #Direção em que o #Tema",@Inchoative
@Transition,11,Movimento_corporal,Este frame contém palavras para movimentos ou ações que um #Agente realiza usando alguma #Parte_do_corpo. A maioria das palavras que evocam esse frame tem um movimento específico de uma parte específi,@Eventive
@Transition,120,Movimento_de_luz,"Um #Emissor emite um #Raio de luz a partir de uma #Fonte, ao longo de um #Caminho e/ou em direção a um #Objetivo. Essencialmente, este Frame expressa o movimento (semi-)fictivo do #Raio.",@Transition
@Transition,334,Movimento_direcional,"Nesse frame, um #Tema se move em uma determinada #Direção que é frequentemente determinada pela gravidade ou outras forças físicas naturais. O #Tema não é necessariamente um auto-movedor.",@Transition
@Transition,471,Movimento_do_som,"Um #Som emitido por uma #Fonte_do_som, compreendida como um único ponto, move-se ao longo de um #Caminho. Em vez da #Fonte_do_som em si mesma, a #Localização_da_fonte_do_som pode ser mencionada. Essen",@Situation
@Transition,317,Movimento_fluídico,"Nesse frame, um #Fluido se move de uma #Fonte para um #Alvo ao longo de uma #Trajetória ou dentro de uma #Área.",@Inchoative
@Transition,313,Mudança_de_consistência,"Nesse frame, um #Paciente muda sua consistência. Pode haver um #Estado_inicial e um #Resultado. Note que este frame contrasta com o Mudança_de_fase, uma vez que descreve uma mudança em um #Paciente de",@Inchoative
@Causative,774,Mudança_de_estado_operacional,Um #Dispositivo ou máquina é colocado em (ou fora de) serviço por um #Agente ou por uma #Causa ou força agindo no #Dispositivo. O #Tempo e o #Local onde o #Dispositivo é colocado em uso ou fora de uso,@Causative
@Inchoative,308,Mudança_de_fase,"Nesse frame, um #Paciente passa por uma mudança de fase. Note-se que este frame contrasta com o Mudança_de_consistência, uma vez que descreve uma mudança de um #Paciente entre diferentes fases (por ex",@Inchoative
@Inchoative,308,Mudança_de_fase,"Nesse frame, um #Paciente passa por uma mudança de fase. Note-se que este frame contrasta com o Mudança_de_consistência, uma vez que descreve uma mudança de um #Paciente entre diferentes fases (por ex",@Inchoative
@Causative,66,Mudança_de_liderança,"Este frame diz respeito à nomeação de um #Novo_líder ou a remoção do cargo de um #Antigo_líder. O #Selecionador traz a mudança na liderança, por exemplo, elegendo ou tirando um líder. Algumas palavras",@Causative
@Transition,970,Mudança_de_quantidade_de_bens_possuídos,Este frame descreve uma situação geral em que um #Possuidor aumenta ou diminui sua quantidade de #Bens_possuídos. O aumento ou diminuição pode ser físico ou metafórico.,@Transition
@Inchoative,464,Mudança_de_temperatura_incoativa,"Neste frame, a temperatura de um item muda. Uma #Temperatura_inicial, #Temperatura_final, ou #Mudança_de_temperatura também podem ser indicadas.",@Inchoative
@Inchoative,464,Mudança_de_temperatura_incoativa,"Neste frame, a temperatura de um item muda. Uma #Temperatura_inicial, #Temperatura_final, ou #Mudança_de_temperatura também podem ser indicadas.",@Inchoative
@Causative,1127,Mudar_acessibilidade,"Um #Agente faz com que um #Local_útil se torne acessível (ou inacessível) para um #Tema a um certo #Grau. Ao invés do #Local_útil, a cena pode ser descrita com referência a um #Portal (ou parte de um ",@Causative
@Transition,753,Mudar_direção,Um #Tema que está em movimento assume uma nova #Direção na qual ele se move.,@Transition
@Transition,796,Mudar_duração_do_evento,"Nesse frame, um #Agente ou #Causa muda a duração de um #Evento. O #Evento irá então ocorrer com uma #Nova_duração diferente da #Duração_inicial. Isso pode ser feito através de um certo #Meio, de uma c",@Transition
@Transition,1376,Mudar_estado_posterior,O frame representa o estado resultante da #Entidade depois do evento representado pelo frame Sofrer_mudança. Os estados iniciais do frame Sofrer_mudança  (qualidade_inicial e situação_inicial) também,@Entity
@Inchoative,84,Mudar_posição_em_uma_escala,Este frame é composto por palavras que indicam a alteração da posição de um #Item em uma escala (o #Atributo) de um ponto inicial (#Valor_inicial) para um ponto final (#Valor_final). A direção (#Traje,@Inchoative
@Inchoative,84,Mudar_posição_em_uma_escala,Este frame é composto por palavras que indicam a alteração da posição de um #Item em uma escala (o #Atributo) de um ponto inicial (#Valor_inicial) para um ponto final (#Valor_final). A direção (#Traje,@Inchoative
