idLU,lemmaName(en),senseDescription(en),idFrame,frameName,idPOS,lemmaName(pt),senseDescription(pt),idLemma(pt)
11454,"cool down","COD: cause to become at a fairly low temperature",306,Cause_temperature_change,86,Arrefecer,"COD: causar para ficar em uma temperatura relativamente baixa",
11455,"warm up","FN: to make at a higher temperature",306,Cause_temperature_change,86,aquecer,"FN: fazer a uma temperatura mais alta",
11456,reheat,"FN: to cause an entity to become warm again by subjecting it to a heat source",306,Cause_temperature_change,86,reaquecer,"FN: fazer com que uma entidade fique quente novamente sujeitando-a a uma fonte de calor",
11458,overheat,"FN: cause to become too hot",306,Cause_temperature_change,86,superaquecer,"FN: causar para ficar muito quente",
11459,freeze,"COD:  turn into ice or another solid as a result of extreme cold. ",307,Cause_change_of_phase,86,congelar,Congelar,
11462,defrost,"COD: thaw (frozen food)",307,Cause_change_of_phase,86,descongelar,"COD: descongelar (alimentos congelados)",
11463,evaporate,"COD: turn from liquid into vapour. ",307,Cause_change_of_phase,86,evaporar,"COD: virar de líquido em vapor.",
11465,solidify,"COD: make or become hard or solid.",307,Cause_change_of_phase,86,solidificar,"COD: fazer ou tornar-se duro ou sólido.",
11467,unfreeze,"COD: thaw.",307,Cause_change_of_phase,86,descongelar,"COD: derretimento.",
11468,boil,"FN: cause to come to the boiling (rapid vaporization) phase.",307,Cause_change_of_phase,86,ferver,"FN: causar para vir à fase de ebulição (evaporação rápida).",
11469,freeze,"COD: (with reference to a liquid) turn or be turned into ice or another solid as a result of extreme cold. ",308,Change_of_phase,86,congelar,"COD: (em referência a um líquido) transformar-se ou ser transformado em gelo ou outro sólido como resultado de frio extremo.",
11470,liquefy,"COD: become liquid",308,Change_of_phase,86,liquefazer,"COD: tornar-se líquido",
11471,vaporize,"COD: convert or be converted into vapour. with obj. ",308,Change_of_phase,86,vaporizar,"COD: converter ou ser convertido em vapor. com obj.",
11472,evaporate,"COD: turn from liquid into vapour",308,Change_of_phase,86,evaporar,"COD: virar de líquido em vapor",
11473,solidify,"COD: make or become hard or solid",308,Change_of_phase,86,solidificar,"COD: fazer ou tornar-se duro ou sólido",
11475,sublime,"COD: (with reference to a solid substance) change directly into vapour when heated, typically forming a solid deposit again on cooling.",308,Change_of_phase,86,sublimar,"COD: (em referência a uma substância sólida) muda diretamente em vapor quando aquecido, formando tipicamente um depósito sólido novamente ao esfriar.",
11478,defrost,"COD: thaw (frozen food). ",308,Change_of_phase,86,descongelar,"COD: descongelamento (alimentos congelados).",
11479,condensation,"COD: the conversion of a vapour or gas to a liquid.",308,Change_of_phase,83,condensação,"COD: a conversão de um vapor ou gás em um líquido.",
11480,evaporation,"FN: the process of liquid turning to gas",308,Change_of_phase,83,Evaporação,"FN: o processo de líquido se transformando em gás",
11481,solidification,"FN: the process of becoming more solid",308,Change_of_phase,83,solidificação,"FN: o processo de se tornar mais sólido",
11482,sublimation,"FN: the process of a solid turning directly into vapor.",308,Change_of_phase,83,Sublimação,"FN: o processo de um sólido se transformando diretamente em vapor.",
11483,unfreeze,"FN: to thaw",308,Change_of_phase,86,descongelar,"FN: para descongelar",
11485,dry,"COD: become or cause to become dry. ",309,Cause_to_be_dry,86,secar,"COD: tornar-se ou causar tornar-se seco.",
11489,"dry off","FN: the surface of something/ somebody become or cause the surface of soemthing /somebody to become dry",309,Cause_to_be_dry,86,secar,"FN: a superfície de algo/alguém se torna ou causa a superfície de algo/alguém para se tornar seco",
11490,"dry up","FN: cause liquid to become dry",309,Cause_to_be_dry,86,Secar,"FN: causa líquido para se tornar seco",
11494,anhydrate,"FN: dehydrate.",309,Cause_to_be_dry,86,anidratar,"FN: desidratar.",
11497,desiccated,"FN: having the moisture removed",310,Being_dry,84,desidratado,"FN: com a umidade removida",
11498,waterless,"FN: free from water",310,Being_dry,84,"sem água","FN: livre de água",
11499,dehydrated,"FN: being in the state of dryness; not having moisture",310,Being_dry,84,desidratado,"FN: estar no estado de secura; não ter umidade",
11500,mummify,"COD: (especially in ancient Egypt) preserve (a body) as a mummy",311,Preserving_materials,86,mumificar,"COD: (especialmente no Antigo Egito) preservar (um corpo) como uma múmia",
11501,pickle,"COD: preserve (food) in pickle. ",311,Preserving_materials,86,conservar,"COD: preservar (alimentos) em conserva.",
11502,embalm,"COD: preserve (a corpse) from decay, originally with spices and now usually by injection of a preservative.",311,Preserving_materials,86,embalsamar,"COD: preservar (o cadáver) da decomposição, originalmente com especiarias e agora geralmente por injeção de um conservante.",
11504,cure,"COD: preserve (meat, fish, tobacco, or an animal skin) by salting, drying, or smoking. ",311,Preserving_materials,86,curar,"COD: preservar (carne, peixe, tabaco ou pele de animal) por salgação, secagem ou defumação.",
11505,mummification,"FN: the process of preserving s.t., usually a body, from decomposition.",311,Preserving_materials,83,mumificação,"FN: o processo de preservar algo, geralmente um corpo, da decomposição.",
11507,can,"COD: preserve in a can. ",311,Preserving_materials,86,enlatar,"COD: preservar em lata.",
11511,embalming,"FN: the act of preserving a body by injecting spices or other preservatives",311,Preserving_materials,83,embalsamamento,"FN: o ato de preservar um corpo injetando especiarias ou outros conservantes",
11512,dry,"COD: preserve by evaporating the moisture from",311,Preserving_materials,86,secar,"COD: preservar por evaporação da umidade",
11514,putrefy,"COD: decay or rot and produce a fetid smell.",312,Rotting,86,apodrecer,"COD: apodrecer ou decompor-se e produzir um cheiro fétido.",
11515,rot,"COD: decompose by the action of bacteria and fungi; decay or cause to decay",312,Rotting,86,apodrecer,"COD: decompor-se pela ação de bactérias e fungos; apodrecer ou causar a apodrecimento",
11516,decompose,"COD: (of organic matter) decay; become rotten. ",312,Rotting,86,decompor,"COD: (de matéria orgânica) decompôr-se; tornar-se podre.",
11517,decay,"COD: rot or cause to rot through the action of bacteria and fungi; decompose. ",312,Rotting,86,decompor,"COD: podridão ou causa de podridão através da ação de bactérias e fungos; decompor.",
11519,molder,"COD: slowly decay",312,Rotting,86,Apodrecer,"COD: decaimento lento",
11520,perish,"COD: rot or decay.",312,Rotting,86,apodrecer,"COD: rato ou apodrecimento.",
11523,decay,"COD: the state or process of decaying. ",312,Rotting,83,decomposição,"COD: o estado ou processo de decomposição.",
11524,rot,"COD: the process of decaying. ",312,Rotting,83,decomposição,"COD: o processo de decomposição.",
11525,congeal,"COD: become semi-solid, especially on cooling.",313,Change_of_consistency,86,congelar,"COD: tornar-se semi-sólido, especialmente ao esfriar.",
11528,clot,"COD: form or cause to form into clots",313,Change_of_consistency,86,coagular,"COD: formar ou causar a formação de coágulos",
11531,curdle,"COD: separate into curds or lumps",313,Change_of_consistency,86,coalhar,"COD: separar-se em nódulos ou grumos",
11532,thicken,"COD: become thick or thicker",313,Change_of_consistency,86,espessar,"COD: ficar espesso ou mais espesso",
11535,indurate,"COD: harden",313,Change_of_consistency,86,endurecer,"COD: endurecer",
11536,thin,"FN: to become smaller, weakened or watered down",313,Change_of_consistency,86,afinar,"FN: tornar-se menor, enfraquecido ou diluído",
11537,enough,"FN: the necessary quantity of an item",314,Sufficiency,83,suficiente,"FN: a quantidade necessária de um item",
11538,enough,"COD: to the required degree or extent. ",314,Sufficiency,89,suficientemente,"COD: ao grau ou extensão exigidos.",
11539,enough,"COD: as much or as many as is necessary or desirable",314,Sufficiency,84,suficiente,"COD: tanto ou quantos forem necessários ou desejáveis",
11541,suffice,"COD: be enough or adequate. ",314,Sufficiency,86,bastar,"COD: ser suficiente ou adequado.",
11543,sufficiently,"FN: adequately; with enough to meet the needs of",314,Sufficiency,89,suficientemente,"FN: adequadamente; com o suficiente para atender às necessidades de",
11545,insufficiently,"FN: without adequate power, capacity, or competence",314,Sufficiency,89,insuficientemente,"FN: sem potência adequada, capacidade ou competência",
11553,plenty,"COD: a large or sufficient amount or quantity; more than enough. ",314,Sufficiency,83,abundância,"COD: uma grande ou quantidade suficiente; mais do que o suficiente.",
11554,plenty,"COD: fully; sufficiently. ",314,Sufficiency,89,plenamente,"COD: totalmente; suficientemente.",
11555,plenty,"FN: more than adequate amount or supply",314,Sufficiency,84,suficiente,"FN: quantidade ou abastecimento mais do que suficiente",
11556,ample,"COD: enough or more than enough; plentiful. ",314,Sufficiency,84,ampla,"COD: suficiente ou mais do que suficiente; abundante.",
3481,traveling,"the movement of people between relatively distant geographical locations, and can involve travel by foot, bicycle, automobile, train, boat, airplane, or other means, with or without luggage, and can be one way or round trip.",315,Travel,83,viagem,"o movimento de pessoas entre locais geográficos relativamente distantes, e pode envolver viagens a pé, de bicicleta, de automóvel, de trem, de barco, de avião ou por outros meios, com ou sem bagagem, e pode ser de ida única ou de ida e volta.",
3482,journeying,"a set amount of travelling, seen as a single unit, a discrete trip, a voyage.",315,Travel,83,jornada,"Uma quantidade fixa de viagens, vista como uma unidade única, uma viagem discreta, uma viagem.",
3483,"road travel","a road travel is a travel taken on roads.",315,Travel,83,"viagem rodoviária","A viagem de carro é uma viagem feita por estradas.",
3484,"road trip","a road trip is a journey taken on roads.",315,Travel,83,"viagem de carro","Uma viagem de carro é uma jornada feita em estradas.",
11569,commute,"COD: travel some distance between one' s home and place of work on a regular basis. ",315,Travel,86,viajar,"COD: viajar uma certa distância entre sua casa e seu local de trabalho com regularidade.",
11572,tour,"FN: make a journey for pleasure to several locations",315,Travel,86,viajar,"FN: fazer uma viagem de lazer para vários locais",
11576,junket,"COD:  an extravagant trip, especially one by an official at public expense",315,Travel,83,"viagem extravagante","COD: uma viagem extravagante, especialmente por um funcionário público",
11581,flatten,"COD: make flat or flatter.",316,Reshaping,86,Aplanar,"COD: fazer plano ou mais plano.",
11582,crumple,"COD: crush or become crushed so as to become creased and wrinkled",316,Reshaping,86,amassar,"COD: esmagar ou ser esmagado de forma a ficar enrugado e marcado",
11583,squish,"COD: squash.",316,Reshaping,86,esmagar,"COD: abacaxi.",
11585,squash,"COD: crush or squeeze (something)so that it becomes flat, soft, or out of shape. ",316,Reshaping,86,esmagar,"COD: esmagar ou apertar (algo) de modo que fique achatado, macio ou fora de forma.",
11586,crush,"COD: deform by compressing forcefully or crease or crumple (cloth or paper)",316,Reshaping,86,amassar,"COD: deformar ao comprimir com força ou dobrar ou amassar (tecido ou papel)",
11587,warp,"COD: cause to become bent or twisted out of shape, typically from the action of heat or damp. ",316,Reshaping,86,entortar,"COD: causar que se torne dobrado ou torcido fora de forma, tipicamente a partir da ação do calor ou umidade.",
11593,deformation,"FN: causing something to change from its original shape, usually with negative consequences",316,Reshaping,83,deformação,"FN: causar algo mudar de sua forma original, geralmente com consequências negativas",
11594,bend,"FN: to apply force to something causing it to become curved",316,Reshaping,86,curvar,"FN: aplicar força em algo causando-lhe uma curvatura",
11597,drip,"COD: fall in small drops. ",317,Fluidic_motion,86,gotejar,"COD: cair em gotas pequenas.",
11600,trickle,"COD: flow in a small stream.",317,Fluidic_motion,86,gotejar,"COD: fluxo em um pequeno riacho.",
11601,gush,"COD: send out or flow in a rapid and plentiful stream.",317,Fluidic_motion,86,jorrar,"COD: enviar ou fluir em um fluxo rápido e abundante.",
11604,splash,"COD: fall or be scattered in drops. ",317,Fluidic_motion,86,espirrar,"COD: cair ou se espalhar em gotas.",
